time,N10_non,N_10,N_All,SUMNC2,altitude,latitude,longitude,N_Nuc
2014-07-22 17:23:30,1404.063666666666,18582.33966666667,22684.37699999999,0.006561031616758597,1803.3666666666666,40.39315198333335,-104.73062209333332,4102.037333333319
2014-07-22 17:24:00,1182.3873333333333,10863.379666666668,16464.270999999997,0.0058314212526448415,1772.9,40.36449698666666,-104.74256769666667,5600.891333333329
2014-07-22 17:24:30,1107.2813333333334,7550.384333333334,6401.7503333333325,0.005191073488691661,1754.4,40.33304176000001,-104.73883896000001,-1148.6340000000018
2014-07-22 17:25:00,1052.0249999999999,8938.841333333332,11338.384,0.004875731074412673,1762.7,40.300996523333325,-104.73365937,2399.542666666668
2014-07-22 17:25:30,994.2953333333335,8759.455,7008.772666666668,0.004639050673843374,1792.1,40.268898526666675,-104.73150431666667,-1750.6823333333323
2014-07-22 17:26:00,1009.4283333333333,11115.659666666668,13444.99633333333,0.004632727173775817,1831.8,40.23759995333333,-104.72981389999998,2329.3366666666625
2014-07-22 17:26:30,1301.4576666666667,11443.702,20710.648333333334,0.005743317669080813,1870.0333333333333,40.20682245666667,-104.72747242999999,9266.946333333335
2014-07-22 17:27:00,1007.987,10846.703666666665,14930.411999999998,0.006618005391947219,1842.7666666666667,40.17591006666667,-104.72594782666668,4083.708333333334
2014-07-22 17:27:30,1031.9716666666666,10083.827333333336,11501.880333333334,0.006513835866846124,1868.6,40.14732411333333,-104.74155526999999,1418.052999999998
2014-07-22 17:28:00,1035.2769999999998,8315.134333333332,7752.761666666668,0.006723767853098654,1877.4,40.12176552000001,-104.76570155000003,-562.3726666666635
2014-07-22 17:28:30,1139.5916666666667,7821.851,10663.881333333335,0.006826561095110864,1819.5333333333333,40.093719363333335,-104.78699671666664,2842.030333333335
2014-07-22 17:29:00,1095.974333333333,6457.9546666666665,7071.071333333334,0.006952883276030442,1836.5333333333333,40.06425806333333,-104.80662002333335,613.1166666666677
2014-07-22 17:29:30,1117.4850000000001,6667.634666666668,7598.025666666666,0.007628158165703385,1828.6333333333334,40.03542227,-104.82767944999998,930.3909999999987
2014-07-22 17:30:00,1175.8990000000001,9074.164333333332,11453.114666666666,0.00821861178378906,1832.5,40.00658417666668,-104.84905878666667,2378.950333333334
2014-07-22 17:30:30,1383.0573333333336,14621.448999999999,16315.19966666667,0.007498421371708654,1874.8333333333333,39.97782592333335,-104.86860326666668,1693.7506666666704
2014-07-22 17:31:00,1621.8829999999996,16017.55833333333,22204.036000000004,0.006883557281453189,1909.6333333333334,39.95048916666667,-104.88729171666665,6186.477666666673
2014-07-22 17:31:30,1765.1613333333335,15682.074666666673,20509.320000000007,0.007224846191135952,1889.7666666666667,39.92354164333333,-104.90610173999998,4827.245333333334
2014-07-22 17:32:00,2057.3019999999997,15551.35333333333,18749.730666666663,0.007482640410735443,1920.4,39.89619573000001,-104.92499008333333,3198.377333333332
2014-07-22 17:32:30,1929.522666666667,15170.279666666665,18071.43633333333,0.008005825563081582,1896.4,39.868814846666666,-104.94381280999998,2901.156666666666
2014-07-22 17:33:00,2344.3043333333335,19848.589666666663,21787.274666666668,0.008542826943812155,1911.8,39.84084536,-104.96269225,1938.685000000005
2014-07-22 17:33:30,3384.4723333333336,25115.800999999996,39554.31366666667,0.00979259420042094,1904.2333333333333,39.812583036666666,-104.98175150666667,14438.512666666673
2014-07-22 17:34:00,4632.074666666666,32290.009666666672,77692.382,0.010756545323784528,1932.1666666666667,39.78441110666666,-105.00140558666665,45402.372333333326
2014-07-22 17:34:30,4183.748666666667,31565.310666666668,43216.890999999996,0.011353726234151925,1967.3,39.76178423666667,-105.02869745333334,11651.580333333328
2014-07-22 17:35:00,3614.9549999999995,27966.21466666666,52305.99366666666,0.011870127442834178,1996.6333333333334,39.75734533666667,-105.06837030666667,24339.779000000002
2014-07-22 17:35:30,2570.6890000000003,19789.039999999997,24510.99466666667,0.00993545814444528,2022.4333333333334,39.75471827666665,-105.11002146666668,4721.954666666672
2014-07-22 17:36:00,3953.9359999999997,33523.1,46902.513333333336,0.00814914416718525,2038.8,39.748552960000005,-105.15068182,13379.413333333338
2014-07-22 17:36:30,3004.6839999999993,28552.66266666667,35952.98299999999,0.010187308184829677,2101.8333333333335,39.74593302,-105.19138820000002,7400.320333333322
2014-07-22 17:37:00,3527.112,25141.628333333334,26808.178666666667,0.011966940284274637,2250.233333333333,39.76717301333334,-105.21672108666665,1666.5503333333327
2014-07-22 17:37:30,3370.0636666666674,23927.966,30278.949333333338,0.011775065320735157,2404.766666666667,39.788821026666675,-105.19356663666663,6350.983333333337
2014-07-22 17:38:00,3197.414666666667,21692.036333333337,23991.73,0.011410130147043193,2548.2,39.77921766,-105.15975596333334,2299.6936666666625
2014-07-22 17:38:30,2973.334333333334,19637.101333333332,33276.53066666667,0.008121896712295738,2681.733333333333,39.750632606666656,-105.16705806,13639.42933333334
2014-07-22 17:39:00,826.5136666666666,1515.2663333333335,1495.2026666666668,0.0052586418757415015,2835.133333333333,39.74886869333333,-105.20321095666667,-20.063666666666677
2014-07-22 17:39:30,626.574,1477.4686666666669,1603.6163333333336,0.004203525013719194,2983.9666666666667,39.775854356666656,-105.21374816333335,126.14766666666674
2014-07-22 17:40:00,579.902,1352.3046666666667,1316.7453333333333,0.003292337539018588,3136.866666666667,39.78994306666667,-105.18246561666668,-35.55933333333337
2014-07-22 17:40:30,574.5516666666667,1576.8676666666665,1947.8930000000003,0.0035464168288136767,3284.9,39.76934941333334,-105.15861206333334,371.0253333333337
2014-07-22 17:41:00,622.5026666666668,1455.267,1352.8129999999994,0.0037502621484784256,3459.866666666667,39.74695549,-105.17908757,-102.45400000000063
2014-07-22 17:41:30,662.9749999999999,1616.8813333333337,1529.054,0.0041361034305417545,3631.2,39.75725962333334,-105.21285680000001,-87.82733333333363
2014-07-22 17:42:00,687.6166666666667,1728.1609999999996,1697.759666666667,0.004458639479104098,3799.633333333333,39.78564312666666,-105.20477523666669,-30.40133333333256
2014-07-22 17:42:30,691.8463333333332,1739.3613333333335,1686.652333333333,0.003537682262167194,3984.6,39.78622652000001,-105.16730753666668,-52.709000000000515
2014-07-22 17:43:00,515.1946666666666,1545.8523333333333,1594.3090000000004,0.002744368475080963,4161.2,39.758530683333326,-105.16011887,48.45666666666716
2014-07-22 17:43:30,427.1676666666668,1262.4739999999997,1295.1376666666667,0.002390186292989989,4331.6,39.744423809999994,-105.19300256000001,32.66366666666704
2014-07-22 17:44:00,436.7426666666666,1179.9640000000002,1228.4810000000002,0.0020823484698656368,4504.133333333333,39.768922549999985,-105.21538263666667,48.51700000000005
2014-07-22 17:44:30,397.9566666666667,1072.5773333333336,1151.1873333333335,0.002088869802996185,4673.166666666667,39.78994508666666,-105.18633372333333,78.6099999999999
2014-07-22 17:45:00,323.73166666666674,1019.8459999999999,1123.9246666666666,0.0020892739839103837,4840.6,39.77036222333333,-105.15674413333335,104.07866666666666
2014-07-22 17:45:30,281.5443333333333,1008.8773333333334,1025.641,0.0020398196081063296,5002.466666666666,39.74629185333334,-105.17947311666664,16.763666666666722
2014-07-22 17:46:00,366.40033333333326,1068.4523333333336,1156.3883333333333,0.00199408739792247,5165.9,39.758761343333326,-105.21460826000003,87.9359999999997
2014-07-22 17:46:30,346.38766666666675,1413.534,1656.2939999999994,0.0019138278814654942,5338.2,39.78906033333331,-105.19984309666665,242.7599999999993
2014-07-22 17:47:00,305.3066666666666,1337.611,1641.4070000000002,0.0018411485272747477,5507.7,39.782920203333326,-105.15865428333333,303.79600000000005
2014-07-22 17:47:30,244.4703333333333,923.1289999999998,1362.9840000000002,0.0018643151964825883,5621.333333333333,39.752922566666676,-105.16346333666667,439.85500000000036
2014-07-22 17:48:00,243.52366666666663,963.984,1421.0809999999997,0.0018465373580361718,5621.066666666667,39.75082359333333,-105.20441563333334,457.09699999999964
2014-07-22 17:48:30,199.8606666666666,1260.7276666666662,2354.9420000000005,0.0015524415600145721,5630.333333333333,39.77930641,-105.21343205666668,1094.2143333333343
2014-07-22 17:49:00,205.65799999999996,1153.9433333333334,1977.7933333333337,0.0013518488849558654,5637.533333333334,39.80659650666666,-105.18084310000002,823.8500000000004
2014-07-22 17:49:30,183.83933333333337,1506.2646666666665,2685.5029999999997,0.0015170337322435326,5627.366666666667,39.84011447333333,-105.15612843333334,1179.2383333333332
2014-07-22 17:50:00,183.93133333333336,1468.1623333333334,2532.536,0.001660340125112013,5629.166666666667,39.877879203333336,-105.14334284666664,1064.3736666666666
2014-07-22 17:50:30,156.87133333333333,682.6886666666667,1304.9676666666664,0.0012323202398952895,5632.033333333334,39.91654001666667,-105.13254775666665,622.2789999999998
2014-07-22 17:51:00,106.13233333333338,966.4919999999998,995.7816666666666,0.0008562183968371113,5640.533333333334,39.95411782666666,-105.11609980333334,29.28966666666679
2014-07-22 17:51:30,122.41799999999999,1172.072,1226.1683333333333,0.0008832776486570514,5621.8,39.99166666666666,-105.10076675333333,54.096333333333405
2014-07-22 17:52:00,140.89266666666668,1155.3800000000003,1551.6400000000003,0.0009070348924428947,5604.966666666666,40.02870012666666,-105.08327280666666,396.26
2014-07-22 17:52:30,88.79033333333334,333.2476666666667,332.458,0.0009719022943319983,5620.0,40.06525840000001,-105.06511586333333,-0.7896666666666761
2014-07-22 17:53:00,96.78033333333333,351.80033333333324,341.57133333333326,0.0010298188307028171,5636.833333333333,40.08464864333333,-105.02906571,-10.228999999999985
2014-07-22 17:53:30,120.06700000000001,396.7353333333334,421.6153333333333,0.0006729410710266082,5611.233333333334,40.06224277,-105.00239207,24.87999999999988
2014-07-22 17:54:00,104.38033333333334,327.7806666666666,357.02433333333346,0.00035813280615908967,5614.133333333333,40.03760376333334,-105.02589111666667,29.243666666666854
2014-07-22 17:54:30,105.7,352.33366666666655,349.7526666666666,0.0006122089672934976,5621.433333333333,40.04725736666667,-105.06175307999997,-2.5809999999999604
2014-07-22 17:55:00,74.84233333333333,348.17499999999995,320.0393333333334,0.0008331877379509908,5633.966666666666,40.076522829999995,-105.05334040000002,-28.135666666666566
2014-07-22 17:55:30,111.46566666666665,369.7706666666666,376.0923333333334,0.0009301139560606488,5623.3,40.07770601666666,-105.01289214333333,6.321666666666772
2014-07-22 17:56:00,133.7326666666667,400.90666666666664,541.9413333333334,0.0010149839517800533,5604.066666666667,40.04709384666667,-105.00715078333333,141.0346666666668
2014-07-22 17:56:30,108.37700000000001,381.5786666666666,379.777,0.0008808908548390975,5622.3,40.03527133333335,-105.04130910333333,-1.8016666666666197
2014-07-22 17:57:00,92.79566666666663,328.525,349.62966666666665,0.000765050943616203,5619.966666666666,40.06006825666667,-105.06415506666666,21.104666666666674
2014-07-22 17:57:30,122.66466666666666,407.7676666666667,507.72,0.0007824723426512287,5637.733333333334,40.082087703333336,-105.0329897633333,99.95233333333334
2014-07-22 17:58:00,107.77133333333333,354.999,342.6476666666667,0.0008004011753702513,5620.366666666667,40.06337305999999,-105.00003534666668,-12.351333333333343
2014-07-22 17:58:30,119.5783333333333,408.5343333333333,413.1563333333334,0.0006822340093966037,5638.3,40.039629870000006,-105.02212549333335,4.622000000000128
2014-07-22 17:59:00,86.117,352.49266666666665,391.1856666666666,0.0005816756676715796,5618.2,40.04857177666666,-105.06223170000001,38.69299999999993
2014-07-22 17:59:30,90.33333333333331,403.629,359.3773333333335,0.0004973926948365285,5565.733333333334,40.079138176666675,-105.05927810666668,-44.251666666666495
2014-07-22 18:00:00,119.673,521.954,670.5763333333333,0.00042866865052229537,5395.466666666666,40.07834993666667,-105.01754431,148.62233333333336
